i really tried to like these i do not even remember ordering them on line as they are in my local supermarket first you have to get over the fishy smell when you open them even after rinising well they smell and then they are mushy i have tried them several ways and to me i would rather just eat a smaller portion of pasta as these do not satisfy at all,-1
this bag is way too small for larger dogs my yellow lab weighs approximately pounds i wish they indicated what size dog these bags were for although the bag is usable i would not recommend it for a larger dog,-1
i have not tried this popcorn it is actually for a deployed marine however i looked at the package and laughed when i opened it i had been dollars for package of popcorn seller your picture is very deceiving,-1
arm hammer is baking soda is aluminum free they just do not write it on their packaging i was not sure so i called them and they said there is no aluminum in it and they would have to state it if there was because people take the product internally this leads me to believe that there just is not aluminum in baking soda and researching it showed me that there might have been in the past but not anymore and not for a long time i resent that bob is red mill writes aluminum free on their package and then charges a premium for their product it is also arsenic free i hope if they label it arsenic free will we assume other brands are not i do not like that kind of marketing,-1
this product is not a toy it is a real energy drink with the imfamis title romulan ale it tastes great and was rare gift i could present to a fellow trekker,-1
cute idea but box arrived creased and some of the candy stale did not live up to it is promise for the price this was a birthday gift for my husband,-1
for discs when it is only from tassimo could have sworn that the description indicated that one order is for packs what a rip off,-1
when you click on enlargen image that is the exact size of the item i think like many others the picture makes you think its bigger no it is not i laughed when i received it because i was expecing bigger boxes to send as a gift to two important people i am embaressed to give it because of that hey here you go pieces of chocolate a few pretzels and couple cookies on a tight budget sorry lol,-1
i was hoping for something that tasted similar to a w diet cream soda this was not even close not sure what it tastes like but i did not like it i have not liked all the sodastream flavors i have tried but this is the first i actually disliked a friend of mine tried it the same attempt and she did like it so it takes all kinds,-1
this is the worst tasting protein i have ever eaten it is the indiana jones and the crystal skull of the protein world,-1
i am gluten intolerant and low and behold it had wheat in it so i gave it someone who could use it,-1
check out the nutrition facts right below the product name on the amazon page is the manufacturer hoping that uninformed consumers have heard the word omega somewhere and think that it is necessarily good for them nature is path does not tell us which omega or omega it contains beneficial omega are those that we get from foods such as tuna and flax omega are generally what we get from corn fed stockyard beef or from sitting down and swigging a bottle of peanut oil note that this product contains mg of omega and mg of omega more than twice as much of omega as omega the typical god awful american diet contains a ratio of omega to omega nutritional scientists recommend that we drop this diet and try to get at least a ration of omega to omega studies are indicating that omega help the cardiovascular system reduce inflammation may have a helpful role in preventing cancer improve depression in some people and may possibly be helpful in preventing or stabilizing some forms of dementias are these studies far enough along to be conclusive no are they pointing us in some healthy directions yes are positive results encouraging more studies not just lab studies but human studies yes the most positive results so far indicate that omega are very good for our hearts so you get grams of fiber from a product that supposedly contains granola flax seed raisins hemp seeds and sunflower seeds what are they using these fiber rich foods for the box you also get mg of sodium and fourteen grams of sugar along with some saturated fat i have been looking for healthy snacks for my pregnant daughter and i am shocked to see that there is no nutritional value in any of the bars produced by nature is path organic i decided to check out nature is path cereals etc and found the same garbage the words organic nature and nutrition have been prostituted by a lot of greedy companies but this is the most egregious example i have seen in a while i would like to see amazon pull these products if we stop buying them and the market disappears so will the products in the meantime we need to keep educating ourselves and sharing what we learn we need to keep up pressure on the grocery stores supermarkets food banks and places we go when we can not to get to or afford our co op we need to keep ourselves our children our grandchildren and our neighbors healthy well nourished and strong best to all,-1
this coffee was extremely weak and did not taste well i do not recommend wasting your money on it,-1
i could barely taste the flavor it is so sweet i gave two stars instead of only one because it is really my fault not the maker i did not doing my usual thorough research a minimal google search would have uncovered the fact that sugar is ingredient and corn syrup is yuk i have to say if something taste good i could give a good gosh darn what the color is they add red dye oh why or why must they add dye here is the ingredient list sugar corn syrup natural anise flavor color added including red maybe i can crush em up add flavor and something else to dilute sugar they may be savable oops that is my hoarder tendency talking,-1
the anchovies are outstanding so is the packaging the price was good but not outstanding about cents per can less than the grocery the problem is that they have an expiration date of something like hello who can go through cans of anchovies in less than months perhaps that is the reason for the very reasonable price but at that point i think rather than being sold by amazon they should be at the dollar store or deals com note i purchased these about months ago,-1
the service for return was poor the product reached me melted and fully bloomed chocolate was white with spots and streaks on the surface though this is something that can be reused by melting not for the seeding for which i would needed this they were not agreeing for return for a product that reached me in a form that was not acceptable i had to explain my need and purpose they did not refund my previous shipment or tax nor did they pay for the return shipment i ended up paying for the return shipment the product is a lot costly through this vendor actually double its price i bought a block of the same chocolate from a local callebaut vendor please research your local listings stop buying through these channels if you want callebaut chocolates call the number in the callebaut website and get the contacts of the local distributor while through this vendor the milk white chocolate for costed me close to with shipping i bought the block from the local distributor for just,-1
i have been drinking and enjoying the gevalia swiss hazelnut since i purchased my tassimo machine a year ago and would routinely buy it in and packs from amazon i recently noticed that the packaging had changed but assumed it was packaging only i was wrong the coffee in the new packaging is made with a new formula and it is horrible overly sweet and artificial tasting you can not even taste a hint of coffee flavor stay away from this blend my hope is that this is just an issue with a production run or this blend and the other redesigned gevalia t discs actually taste like coffee update i called tassimo direct and complained about the new gevalia swiss hazelnut t discs they were nice enough to offer me a refund exchange and i went ahead and ordered replacement t discs in a different blend i hope these will work out much better i encourage those that are unhappy with this new product to call them voice a complaint and get a refund exchange,-1
i received my order in april and was disappointed to see that the expiration date on all three packages of coffee is june the same bags of starbucks at the grocery are usually almost a year out for the expiration date i will not be buying coffee online again otherwise the service and shipping were just fine i am almost always happy with my purchases from amazon this is a rare exception,-1
why does this bone have to contain chicken meal and poultry flavor it is a peanut butter bone the reason i purchased it is because it was advertised as peanut butter my dog has a chicken sensitivity and would have gotten the runs like mad had i not read the label before giving it to him rather than return it because the shipping would have cost the same as what i paid for the item i took the filling out and gave him the plain bone i will refill it with some regular jiff if need be it would have been helpful for the company to disclose the ingredients in these so called peanut butter flavored things chicken is not peanut butter,-1
i ordered these truffles and it showed up in one giant melted heap of chocolate the chocolate was good however i used it to make fondue careful with the shipping though maybe say delivery would be best,-1
i have heard about the benefits of this type of fat and so finally bought some when it was on special here it was still sort of expensive but i had heard so many good things about it i bought it i now have a lot of it in my pantry the coconut flavor is very strong i thought that perhaps it would cook off but it does not nobody liked the flavor of coconut in food that are not supposed to have coconut therefore i only use it when i am cooking stir fry or asian then it is fine but it is a lot of product to have around for or meals a month,-1
this soup has a lot of sand in it i could not choke it down when i tried it last week it is a quick meal but it is no fun eating soup n sand chowder they need to improve on their quality control or discontinue the product all together avoid this stuff,-1
this coffee is finely ground so it has a good powdery consistency typically this means you will need to use less of it for brewing my wife and i like strong coffee but this coffee is very strong almost to the point that it is muddy the coffee smells like vanilla that is not an issue however i feel that the coffee blend overpowers the vanilla flavor the coffee appears to be so darkly roasted that you taste more coffee than vanilla this coffee tastes better with milk added which helps cut through the bitterness of the blend the bag is typical packaging designed to keep the coffee fresh once opened it can be folded down and sealed with an attached wire clip the bag is imprinted with a bonus take the empty bag to a starbucks and you get a free tall coffee it is coffee but not something i would enjoy on a regular basis this may be a once a week blend for me it is just too strong and lacks a clear vanilla balance,-1
omg is anyone reading what is in this crap mineral oil and petroleum two no no is for heathy hair and scalp what is wrong with these people that shit clogs the pores on the scalp and hair follicle why would anyone looking to maintain hair health use this,-1
i do not know how anyone could rate this so called cat food above a star it is crud the food is cheap stuffed full of fillers my cats prefer to eat old and dried up fancy feast crumbs before they even eat a bite of this junk it comes out of the cans like a hard lump the liquids drain out and you end up with a brick that has to be broken apart well it is not so surprising this stuff ends up as hard as a brick one of the major ingredients in all their flavors is montmorillonite clay yes the same stuff used in oil and gas well drilling mud ie very similar to what cat litter is made from to show how bad it is even the raccoons and coyotes will not eat this junk they would rather eat carrion those that think this is good food i can not imagine the crud you have been feeding your cats before shame on you shame on anyone buying this crud go buy a selection of fancy feast classic is hands down favorite for the majority of cats and it is excellent quality food puts this junk to shame and see how quickly your cats will spurn this junk i wish i could give this crud negative stars it should not be allowed to be sold,-1
i just recieved starbucks caffe verona kcups from oranges to dollars loose in a cardboard box and many of the cups are swollen the aluminum lid has ballooned up there is no way to tell the freshness of the product and i am going to assume that because many have popped tops they are not fresh product having ordered many cases of kcups over the years i have never seen the likes of this it looks like they have taken these cups from many other boxes and threw them into a box without a care whatso ever to the quality of said coffee containers first and last time i felt like i have been slapped fortunately i happen to have two storage cases for kcups what if i did not and i was not even afforded the luxury of simple product packaging to have some form of containment done oranges to dollars you made lemons into lemonade and a nice profit,-1
i thought since most of the chicken helpers are not bad that this would be good as well boy was i wrong it has a sweet sickening taste i could not stomach more than one bite not sure how this one got past the taste testers but they were way off,-1
i planted the spores just like the directions said and still nothing is growing its been one and a half months since i planted them i would not recommend this product to anyone,-1
i can not figure out how to load the trap it comes with two metal levers which you are to use to set the spring this will require some strength i would sent it back but i beleive there is a restocking fee,-1
how can any coffee latte with the primary ingredients of sugar and non dairy creamer which is actually hydrogenated oil be marketed as healthy in order to have a therapeutic dosage of ganoderma lingzhi the shell of the spore must be broken and you have to have well over of the lingzhi ganoderma based upon the person is weight and condition to be effective nice tasting coffee but not a healthy coffee you would do better going to get some folgers and keep the money in your pocket,-1
these do not have the texture of a regular jelly belly they are super waxy and the flavors are not pleasant that being said my husband and i go by the pet name of peas and carrots so it made a cute decorative candy dish at our anniversary party,-1
i received this product three months ago the first seeds started to grow then died within a few weeks the customer service center is taking a month or more to get back to customers two months later they say that they will send me a new package of seeds great except after one week the bulb burnt out after only a total of three weeks of use at the beginning and one this time so now these seeds are going to fail too ridiculous to pay so much for nothing,-1
my dog loved the food but two days later my dog was very sick i got the on sale so i was afraid it was expired but it wasnt now a cheep dog food turned into a expensive vet visit i thought i was doing him a favor by buying healthier food but not for my dog,-1
this iced tea is terrible this is the first stash product that i do not enjoy it is not iced tea it tastes more like powdered peppermint leaves,-1
i am a bacon fiend and was very excited to try baconnaise however after a small taste both my husband and i found it disgusting it tastes very chemically and not so much like bacon more like smoke flavoring we threw it all away,-1
the seed had a large amount of foreign matter in it i had to clean the seed ounce by ounce before i could use it,-1
tried these the other day put some in my mouth and some colors are so hard they are like rocks next thing i know i had a broken molar and over in dental work so buyer beware,-1
i do not know why everyone always seems to buy the chocolate hazelnut the hazelnut adds a bitter taste both during and after eating for a truly delicious rolled wafer cookie try the dark chocolate or the vanilla flavor both of them have the light and crispy outer cookie with the smooth yummy filling without any bitterness to destroy your enjoyment unless you really like hazelnut i would not recommend this cookie,-1
when i received the package i could not even brief my eyes it is soooooooooo tiny later i found one from local flower shop that has double size tree with only half internet price with shipping price,-1
this stuff is just plain disgusting i am so glad i found it at my grocery store and tried a box before i ordered a case from amazon as i normally do with cereal as another poster said where did they get the picture that appears on the box that is certainly not their product just gross,-1
received item with box smashed and bits of cookies out of box i looked at ingredients and it list hydrogenated oil yuk not for my dog in the trash it goes,-1
ok so i am deployed and thought i would buy something odd as far as beef jerky out of all the guys in my troop only person liked the jerky its not bad but its not good,-1
this happens to be my favorite coffee i always have it on hand however at per cup at the time of this review it is grossly overpriced i can currently buy one cup box at costco for a little less than x for the same quantity offered here for,-1
i was thrilled to have received these in the mail i used to eat these on a regular basis when i lived in california however these are impossible to open i mean to have the candy come out you have to press hard and use a lotta force to get the candy to push out so i would say maybe not as fresh as i would like after one i basically gave up i did not feel like a refund was necessary i was just disappointed,-1
apparently the original twix peanut butter pb bar has been discontinued and was replaced with this inferior version i guess at least a couple of years ago wish i had known that before ordering these bars yet another perfectly good product needlessly messed up by the manufacturer this version has a dark chocolate cookie which i guess is okay but it does not taste near as good to my tastebuds as the original pb bar with the standard cookie i guess i will have to look for something else the next time i get a peanut butter candy cookie urge that needs satisfying again for whatever reasons companies just can never seem to leave well enough alone go figure,-1
though it is not the diet version of sodastream ginger ale this concentrate still has a strong taste of artificial sweetener i was disappointed enough in the taste that after the first glass i threw out the remaining syrup,-1
while this sampler has a wide variety of bold flavored coffees half of the them are decaf if you drink coffee for a pick me up in the morning like i do and require a healthy dose of caffeine try a different sampler,-1
i have tried eating this a few times over the years but always seem to have an allergic reaction to it also it has an odd sweet taste that is unappealing,-1
prior to this purchase i had been a staunch supporter of dog nips brand previously free range brand chicken wrapped apple treats and perhaps it is just this particular merchant that sold me old outdated dog treats but in any case they made both my dog my parent is dog puke only after both dogs became sick did i closely inspect the bags for an expiration date the only thing i could find was an imprint on the front that said lot i took this as an expiration date of march i just recently bought the treats in october so they were very outdated when i received them the chicken had indeed appeared somewhat darker in color than other bags i have bought in the past but i did not think a whole lot of it after the dogs became sick however i felt i had to discontinue feeding them to our dogs bags approximately down the drain i was very unhappy with the purchase and i would not recommend ever buying doog food or treats online because of this experience,-1
the product is labeled as having zero grams trans fat but it also has partially hydrogenated coconut or palm kernel sic on the online ingredient list as of nov note that partially hydrogenated oil is trans fat the law in the united states allows them to claim zero grams if they have milligrams or less i will quote from the following articlemozaffarian et al trans fatty acids and cardiovascular disease the new england journal of medicine volume pages explain why this is really terrible i quote from page of this article however the producers of foods that contain lessthan mg of trans fatty acids per serving willbe allowed to list the content of trans fatty acidsas on the packaging so even consumers whoread the labels might unwittingly consume substantialamounts of trans fats in multiple servings for example several pats of margarine orseveral cookies per day here are a few more quotations from this article given the million annual myocardial infarctions and deaths fromchd coronary heart disease in the united near elimination ofindustrially produced trans fats might avert percent and percent chd events i e heart attacks each year these estimates are based on the replacementof trans fats with carbohydrates in practice however trans fats in partially hydrogenated oilswould most commonly be replaced with unhydrogenated cis unsaturated which may haveadditional potential benefits as compared withcarbohydrates if such additional potential benefitis considered greater proportions of chdevents to percent might be averted note that the disproportionate percentage of heart disease attributable to trans fat is astonishing since the authors point on on the first page that trans fat makes up only of the american diet in terms of calories and fat is high in calories the average consumption of industrially produced transfatty acids in the united states is to percent of total calories consumed they conclude on the basis of evidence from in vitro experimentalstudies dietary trials and prospective observationalstudies the consumption of trans fattyacids from partially hydrogenated oils providesno apparent nutritional benefit and has considerablepotential for harm professor willett has also written extensively about trans fat for a general audience in his book eat drink and be healthy the harvard medical school guide for healthy eating,-1
of all the coffee is i have bought this was the most dissappointing it is just instant coffee in a k cup in my opinion it was a total rip off do not by these unless you are a big fan of instant coffee,-1
was unhappy with the flavor i ordered under the assumption that the coffee would be the same quality that i have so enjoyed in restaurants i will not be re ordering this particular product if any one has ordered any douwe egbert product that meets the quality that is in restaurants please let me know there must be something that is out there thanks,-1
it is not overally strong which is nice but i only taste the spices it does not taste like pumpkin at all,-1
this gingerbread house kit is a p of s while working on the first one with my daughter one of the roofs collapsed as we were gently putting candy on top of it had to run to the store and buy another one same thing happened re tried using unbroken parts from both houses to piece it back together and the whole thing just fell apart i followed directions meticulously waiting nearly minutes instead of the suggested for the frosting to solidify i did not put any more pressure on the thing than necessary but the thing still broke later i am stuck with a sloppy sticky mess in my kitchen no gingerbread house and a disappointed on my hands this product sucked,-1
i do not like the taste which perhaps can be expected i am not a big coffee drinker however my daughter who likes coffee did not like it either and says she would rather go without than drink it again my expectations were for a very chocolate raspberry flavored coffee drink what i got was a harsh coffee taste with a slight aroma of raspberry and maybe a hint of chocolate i did not taste the raspberry or chocolate at all,-1
this formula gave my baby constant gas and constipation as soon as we switched brands he started having regular bms that were not hard nuggets anymore and much less gas,-1
the can of starkist solid white albacore i opened looked more like chunk light tuna with random bits of fish and other dark fish parts that one does not normally associate with solid white albacore in all my other experiences of eating solid white albacore from other brands the can usually contains a solid piece of fish from one part of the fish not chunks and bits from who knows where do not get me wrong i eat chunk light tuna as well and it is fine for sandwiches and everything but that is not what i paid for at least with the can i opened it seems like they either made a mistake or were cutting corners very disappointed,-1
this cereal smelled strongly or turpentine or chemical which indicates that the flax seed content has gone rancid it is likely due to heat during storage or shipment to us we had to throw it out it was a waste of money,-1
i used the frs powder for several months and had to stop using it because it caused stomach problems i was using one or two packets per day less than the recommended amount and i even tried diluting it more than recommended to make it less strong concentrated but it still caused problems the problems went away when i stopped drinking it while i like the taste and the convenience of the powder packets it is not worth the gastric disturbance,-1
the plants arrived well packed and on time it was planted in a patio pot with drip line and starter miracle grow pellet within a few days the healthy leaves turned bkack and dropped off leaving the center pod to grow within a week the leaves there turned black and now have dropped off also looking like one sick plant i took lots of photos over these days finally i replanted it in the soil near another banana tree with a drip line i have done all i could do and it looks like a loser it has not been in direct sun and we have not had a day maybe they will exchange for another banana yuma az,-1
at some point during this candy is life it was stored inappropriately i bought these to sell for cents each as a fund raiser however they had melted so much that the candy leaked out of the wrappers and re solidified making it impossible to unwrap ca not say this would be a consistent issue but i will not try it again,-1
i blame amazon com not ammish country for recommendig this otherwise good popcorn when i bought a hot air popper the instructions with the popper said do not use small kernel light popcorn they were right it all just flew out of the popper before it had a chance to pop,-1
my son hated it i tasted some and saw why it is tart and the barley gives it a weird smell and flavor yuck,-1
i must be careful in the future i have been very pleased with all my other amazon orders this was way too costly for small amount you receive also the cookies were not real fresh no more orders of this cookie,-1
i really loved this water i have been ordering it since february it does not have that strong mineral taste most of all it does come from fiji is natural spring water and not tap water disguised as mineral water unfortunately i can not order it any more due to amazon switching from fedex shipping to fedex smartpost i live in an apartment complex and the post office will not deliver it to my door as fedex did i really feel let down by amazon but i will definitely look for another way to order it i like it that much,-1
these sounded too good to be true and they were the taste of these is downright awful i have eaten a lot of protein bars and while these seem to have fewer chemicals and more wholesome ingredients than most they sure did not taste like it honestly these taste nothing like chocolate and really just taste like maltitol,-1
the products are ok but my experience with the people who work at flying noodle is what truly turned me off i would rather deal with local people who are honest and who can not hide behind their online anonymity it is too bad because there are so many good internet companies out there if you want more details just ask me personally,-1
i totally thought i would be getting boxes for that price i did not it was box with small snack packs i found this product on another site for a single box for what a rip off,-1
i ordered this discounted food knowing the discount would off set the shipping my cats love this cat food i have fed it to them for years and will keep buying it solid gold is an excellent brand never had any of the cat food recalls so i felt i made a wise decision even though the product listed did not include the size bag turns out the size was a lb bag still a savings with the discount i have also ordered through petfood direct never had a problem with their service or with their products the drawback was the bag was expired ordered and expired i am very disappointed i spent the money on expired food which i will not feed my pets there is a reason why a manufacturer puts an expiration date on their food so no i will not order this product again and i wonder if that was what the discount was all about getting rid of expired food the only way they could i will not order dry cat food on line again not through petfood direct not when their people do this to a customer,-1
when i first started my cats on wellness core i thought it was fabulous suddenly their fur was shiny and bright they liked it too but then reality set in a couple of bags later all of my cats were losing their fur in massively scary amounts i am not talking basic shedding either their fur was falling out everywhere this food was causing excessive hair loss all over their bodies on all my cats i was really worried because it was bad the rep at petco told me when i informed her of this problem that other customers had noticed the same problem in their cats i have read other reviews as well where people complained about a hairball problem with this food this was no ordinary hairball problem let me tell you in addition this food is absolutely not for cats with weight gain tendencies i reduced my lb male cat is daily intake to well under of this stuff plus a tbs of canned daily and he still gained weight on it my opinion is there is some vital problem with this food that would cause such hairloss either there is an ingredient in it that should not be there or there is something missing that should be there the wellness regular dry w grains caused flakes in my cats as well the wellness canned is the only thing i highly recommend from wellness,-1
would not recommend this product to anyone because it had chemical taste which my guests complained about when i served on a buffet type dinner i was so embarrassed,-1
smells of fish and tastes of fish as well i was expecting a full flavored black tea definitely not this every other tea i have purchased from numi has been perfectly fine or better than expected,-1
i normally love earth is best products as does my son however tonight after i would given him half the jar i thought i would try some since it was a new flavor and i realized that there were little pieces or soft shredded plastic in it i was appalled as this is my first child and i do not have any experience with this kind of thing i called poison control they said he would be ok and once i knew he was fine i got really angry i looked it up online and found that earth is best has actually known about the plastic for some time but are still selling it do not buy earth is best really disappointing,-1
i ordered the hard nougat because they were out of the bellino torone soft nougat which is excellent it is my favorite candy the hard nougat was a big disappointment teeth cracking hard taste ok but not worth the effort the mess i am planning on returning it found out that i can not return the food even more of a disappointment what a waste of money,-1
i have been drinking all kinds of tea for years i found this tea to be bitter and just not taste very good the flavor was not very pleasing to me at all it tasted like a chai tea gone bad green teas i have had do not have any spicey taste to them they have a smooth light pleasing flavor,-1
the package of the product is appealing until it is ready to use there has been several methods used to open this product pulling the nozzle twisting the nozzle squeezing the bottle snipping the nozzle etc what is the point of a nozzle that can not be used only by opening the entire top can the syrup flow which produces a sticky residue and does not pour to well how can you open this,-1
horrible product do not buy this product it smells horrible and check the ingredients it contains brown sugar sea salt etc etc,-1
try this on popcorn it is very good i bought mine direct from bell plantation the price here is not right i give it a four for flavor but take away for costing twice what it should,-1
this stuff tastes nothing at all like real coconut water it has a weird tangy fake coconut taste the reviewer who called it the jolly rancher of coconut water drinks was accurate it was absolutely disgusting i did not even finish the bottle yuck,-1
for you gotta be kidding that is per for colored water you can buy this stuff anywhere and i do for per bottle target local grocery etc,-1
this item was a part of an order that had two other items each from different sender i received the first two within a few days this one never showed up when it was already a few days late i had an order number so i checked where it was to see why i have not still gotten it it was delivered to san diego california i live in slc utah ok just a mistake no problem i emailed the company and they gave the shipping number to check where it is because they sent it first of all they gave me a wrong number luckily i had mine saved from when i made the order when i copy pasted the delivery to sand diego info and asked them what is up with that i never got the reply back i tried again a few days later asking do they intend to resend this item or will they give me a refung still no replay this is not a lot of money but it pisses me of that i ordered something through amazon and the company is doing this i will most definitely never order anything from them again and today i am contacting amazon to see what they can do about it it is not the money it is the principal,-1
please make sure to buy a small box first make sure you like it befor buying it i think it is terrible,-1
this has to be the worst coffee i have ever had the chance to drink my daughter summed it up in a simple statement it was like licking an ashtray i agree bad coffee bad purchase as another reviewer said no savings is worth bad coffee,-1
i am a jerky lover and decided to try out this turkey jerky and i was highly disappointed the jerky was way too sweet and had dry gritty texture almost like eating liver i like liver but i do not want my jerky tasting like it i never finished the first bag and eventually threw the other bags away,-1
this item arrived looking half dead with no leaves or blooms i followed the instructions but the bonsai never had a chance this was a total waste of money and unfortunately i bought two different bonsai is as gifts and they both did not live i would never recommend purchasing this product,-1
i was very keen to have my new cats take to this thing what a disappointment when one kitty tried to claw it the thing promptly fell over and now she will not go near the thing neither cat has given it even a little scratch yes it is cheap but now it is worthless,-1
it was cute seeing all of these candies together in one package but most of it can easily be bought at local mass market stores also many of the candies were simply stale and inedible not really worth the money unless you have money to throw away,-1
first lets talk about the fish i eat a lot of sardines and i was just giving these a try the fish does not taste very good i can tolerate a high fish taste but the ones in the roland cans taste pretty bad fishy now lets talk about the sauce the description says sardines in tomato sauce with chili to give you a heads up there was no chili not even a little hint of it in the sauce it was bland tomato sauce and lacked any seasoning i expected a bit of a kick from the sauce but i was disappointed its better to go with the ligo brand if you want to at least taste a bit of the chili so now i have a lot of sardines that i dont like,-1
as the title says i trashed it after a sip i made my wife trying that she had a sip and said yuck hope this helps you not buying this stuff,-1
ordered this to try some old school cocktails that called for it not realizing that orgeat is widely available as coffee shop syrup shots this would have perhaps been a better and cheaper because of the shipping costs choice it is usable at best,-1
the baby breeza worked great for a couple of months the machine started leaking grease from the driveshaft into the food it made my stomach turn to think i had been giving my son food with grease i bought this machine b c i did not want to give my son baby food from a jar and so that i know what he is eating i was very disappointed i also searched to see if other people have had the same problem and i was not the only one i ended up buying a ninja blender and a stovetop steamer,-1
like the writers of many other reviews i read i got a disproportionately high amount of plain special k around of my bowls i got no bowls of the kashi cereal the net weight of a bowl of plain special k is oz whereas the other cereals weigh in at around oz special k is also the cheapest cereal to make of the four making it extremely suspicious that many shipments of this assortment seem to be unbalanced in its favor i am pretty upset that i purchased a assortment that ended up containing only and an undesirable mix of those be warned based on the reviews here you are likely to have a similar experience,-1
